HOUR,MINUTE,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,DC_POWER,AC_POWER
11.0,30.0,29.81758227,54.12078233,1.089475536,12298.840096772725,1199.7187499409092
11.0,45.0,29.74218547,52.61588127,0.371274763,5647.330357181819,553.2872564909092
12.0,0.0,28.94091593,42.71684573,0.356962405,5263.176136363636,515.9566558454545
12.0,15.0,29.6550456,49.08285720000001,0.619743115,6901.383116818181,675.5885552000002
12.0,30.0,29.9795798,49.852822,0.580272074,7485.944805181817,732.5229707818181
12.0,45.0,29.42465813,43.14005753,0.283392089,4010.2150974545452,393.8826298636364
13.0,0.0,28.99520867,39.9702698,0.457938283,6850.942370181819,670.3885551954546
13.0,15.0,29.63224571,50.96551314,0.7342295759999999,9391.942370227274,917.6799513272728
13.0,30.0,27.7970438,36.621383,0.667356033,9751.959415227271,952.6248376999997
13.0,45.0,28.47627846,42.37028862,0.480327483,6484.4560605000015,635.0295454545453
14.0,0.0,28.7127584,40.05736913,0.193769326,2848.954545590909,279.04935064545447
14.0,15.0,26.09300747,26.907125,0.215993011,3331.0170454545455,326.5505681818182
14.0,30.0,26.54801433,32.771891,0.333825306,5009.006493454545,491.1363636318181
14.0,45.0,26.77254453,32.65239667,0.197582556,2989.1022727272725,293.54602272727277
15.0,0.0,26.8806398,31.68223893,0.183625013,2896.746753227273,284.30779220454554
15.0,15.0,26.79816893,30.74407747,0.127445581,1993.9943181818185,195.46818181818185
15.0,30.0,26.58917647,29.4781636,0.112843793,1760.038960909091,172.47272726363633
15.0,45.0,26.5301995,28.573238,0.094094172,1448.5,141.13125
16.0,0.0,26.572758,28.46225387,0.1077559,1682.883117,164.68051948181815
16.0,15.0,26.67944947,29.28265987,0.127961799,1950.6477272727273,191.21079545454543
16.0,30.0,26.803169800000006,29.581585600000004,0.114465446,1738.0584416363638,170.35000000909088
16.0,45.0,26.71589153,29.15959687,0.106058672,1613.2800324090908,157.95762986818184
17.0,0.0,26.14214893,28.06781007,0.086683152,1316.995941590909,128.14975649999997
17.0,15.0,25.8629782,26.99750153,0.06397465299999999,979.2167207636363,95.13344155863638
17.0,30.0,25.6956218,26.355127000000003,0.045867022,691.0397727227272,66.94788961
17.0,45.0,25.62413533,25.99968453,0.050934637000000005,698.41314935,67.66599025954545
18.0,0.0,25.59105336,25.62717979,0.039787883,548.71185065,53.09318181772726
18.0,15.0,25.38708513,24.88775633,0.020406528,268.86363635909095,25.974675325454545
18.0,30.0,25.1545614,23.88254187,0.002998187,22.65909090909091,2.1857954545454548
18.0,45.0,24.99905787,23.40569247,0.0,0.0,0.0
19.0,0.0,24.84616913,23.10171507,0.0,0.0,0.0
19.0,15.0,24.60880533,22.68060507,0.0,0.0,0.0
19.0,30.0,24.41033533,22.3832622,0.0,0.0,0.0
19.0,45.0,24.1902162,22.21749673,0.0,0.0,0.0
20.0,0.0,23.94726153,21.9522502,0.0,0.0,0.0
20.0,15.0,23.93894079,21.79532943,0.0,0.0,0.0
20.0,30.0,23.8475444,21.3925984,0.0,0.0,0.0
20.0,45.0,23.6931112,21.093284,0.0,0.0,0.0
21.0,0.0,23.64536747,21.15811773,0.0,0.0,0.0
21.0,15.0,23.46812947,20.998059,0.0,0.0,0.0
21.0,30.0,23.39217127,21.06486207,0.0,0.0,0.0
21.0,45.0,23.3535358,20.93316447,0.0,0.0,0.0
22.0,0.0,23.19968667,20.57610073,0.0,0.0,0.0
22.0,15.0,23.0557068,20.38851113,0.0,0.0,0.0
22.0,30.0,22.92917893,20.318507800000006,0.0,0.0,0.0
22.0,45.0,22.69777993,20.19735486,0.0,0.0,0.0
23.0,0.0,22.48435467,20.19821987,0.0,0.0,0.0
23.0,15.0,22.33361413,20.1576844,0.0,0.0,0.0
23.0,30.0,22.1236104,20.05054747,0.0,0.0,0.0
23.0,45.0,22.122522,20.02132773,0.0,0.0,0.0
0.0,0.0,22.54657193,20.3145366,0.0,0.0,0.0
0.0,15.0,22.67315273,20.37953087,0.0,0.0,0.0
0.0,30.0,22.56407267,20.11396893,0.0,0.0,0.0
0.0,45.0,22.32901613,20.00030513,0.0,0.0,0.0
1.0,0.0,22.11920164,20.14195693,0.0,0.0,0.0
1.0,15.0,21.95261227,20.08414727,0.0,0.0,0.0
1.0,30.0,21.82488007,19.98939807,0.0,0.0,0.0
1.0,45.0,21.7592834,19.94342027,0.0,0.0,0.0
2.0,0.0,21.6831788,19.74353433,0.0,0.0,0.0
2.0,15.0,21.65743613,19.6160258,0.0,0.0,0.0
2.0,30.0,21.54586787,19.50660173,0.0,0.0,0.0
2.0,45.0,21.46970007,19.74697253,0.0,0.0,0.0
3.0,0.0,21.4014854,19.5980612,0.0,0.0,0.0
3.0,15.0,21.200297,19.40382067,0.0,0.0,0.0
3.0,30.0,21.25917921,19.73671843,0.0,0.0,0.0
3.0,45.0,21.36376953,19.8283386,0.0,0.0,0.0
4.0,0.0,21.40861607,19.79703367,0.0,0.0,0.0
4.0,15.0,21.42331527,19.7338378,0.0,0.0,0.0
4.0,30.0,21.5165366,20.011324,0.0,0.0,0.0
4.0,45.0,21.64009807,20.30556227,0.0,0.0,0.0
5.0,0.0,21.7093078,20.37031453,0.0,0.0,0.0
5.0,15.0,21.725348,20.16880693,0.0,0.0,0.0
5.0,30.0,21.63923214,20.18868579,0.0,0.0,0.0
5.0,45.0,21.65883987,19.9842732,7.79e-05,0.0,0.0
6.0,0.0,21.58688553,20.01097807,0.007901256,77.25649350636364,7.454383116999997
6.0,15.0,21.79281213,21.38340247,0.029127121,401.44805195,38.8108766240909
6.0,30.0,22.08119707,22.1293234,0.035011848,484.226461040909,46.82727272727272
6.0,45.0,22.33522767,22.75865907,0.056329738,808.2654220772728,78.41810064909092
7.0,0.0,22.60788993,23.6078104,0.117114942,1683.974837636364,164.76209415454545
7.0,15.0,23.02395633,24.59464527,0.116277612,1741.7719156363635,170.44862012727268
7.0,30.0,23.249164,25.24839473,0.141257299,2095.7832791818187,205.46436689090908
7.0,45.0,23.54752671,27.40564621,0.159936806,2357.4050324545456,231.1537337636364
8.0,0.0,24.02725413,30.34888733,0.278052918,4197.6038961818185,411.9662337681818
8.0,15.0,24.93785393,40.45452453,0.629582431,8250.612013,807.432224022727
8.0,30.0,25.4514526,47.50126353,0.640368659,8220.189123363636,804.4074675363637
8.0,45.0,26.10715727,45.98241787,0.5467989320000001,7380.347402590909,722.5280032454546
9.0,0.0,26.1504356,43.06663020000001,0.484554183,6592.867694772727,645.7396103818182
9.0,15.0,26.43365887,45.660964,0.640082271,8944.862013272728,874.7055194772728
9.0,30.0,26.79342027,47.4213378,0.7171513159999999,9529.093344590909,930.9451298909092
9.0,45.0,27.39764413,51.1395304,0.747278595,9893.00324659091,967.0334415545453
10.0,0.0,27.5394485,50.47200221,0.702981442,9450.144480500001,924.2497564954546
10.0,15.0,27.56285607,46.39747087,0.5029802729999999,7051.247564954546,690.4161526
10.0,30.0,27.00929553,40.64149587,0.480664545,6958.864448045454,681.4155844136365
10.0,45.0,27.36386527,43.50097653,0.643870395,9248.870941545454,904.5043831136363
11.0,0.0,27.67730707,46.2067344,0.67195934,9271.071428636364,906.5189935045454
11.0,15.0,27.63629753,44.5024126,0.483302472,6935.744318136363,679.1791396181818
11.0,30.0,27.51463213,40.48357553,0.434164185,6378.015422045454,624.8222402545454
11.0,45.0,27.42642007,39.88621047,0.416091588,6160.9537338181835,603.638311690909
12.0,0.0,27.46658329,40.11592957,0.563861546,8235.429383136363,805.9597402636365
12.0,15.0,28.0114704,45.227401,0.692816201,9601.240259727272,938.7162337545458
12.0,30.0,27.61693933,44.15874253,0.662910893,8981.991071454546,878.137256490909
12.0,45.0,27.77792753,47.3377034,0.7908823290000001,10915.19886409091,1066.0607953636363
13.0,0.0,27.964561,48.2827824,0.885264327,12406.861201363638,1210.1176948181815
13.0,15.0,27.96235147,49.06862827,0.874340775,12023.685065000001,1173.240503227273
13.0,30.0,27.63671473,45.63386427,0.707936407,10136.95698090909,990.6086850772728
13.0,45.0,27.7742168,49.33662147,0.934275521,12722.149349545454,1241.068668909091
14.0,0.0,27.26247973,43.4918152,0.463764251,6720.102272818182,658.211363631818
14.0,15.0,26.94789764,39.81178307,0.500413921,7280.606331272728,712.9020292181821
14.0,30.0,26.91320207,39.42475607,0.6420867920000001,8924.133116863637,872.1118506545456
14.0,45.0,27.6148946,45.1069846,0.638254499,8927.763798636362,872.5332792181817
15.0,0.0,27.04379893,40.5363764,0.452646775,6645.407467499999,650.7240259772727
15.0,15.0,26.5449136,36.56665873,0.363333157,5393.410714318182,528.6554383090909
15.0,30.0,26.27959813,36.349589,0.402697969,5968.706980545456,584.8559253227273
15.0,45.0,26.51959033,37.54320873,0.430491945,6517.413960999998,638.25949675
16.0,0.0,26.6184204,38.26460967,0.478862183,6865.9699675909105,672.3296266227271
16.0,15.0,26.8432725,37.85230386,0.331931245,4967.3125,487.2495129863637
16.0,30.0,26.13088567,34.19353847,0.303833393,4552.301136318181,446.74399349999993
16.0,45.0,25.7980978,31.91955767,0.21379486,3108.822240227273,305.15300325
17.0,0.0,25.5590068,29.73031407,0.189086799,2787.591720727273,273.5793831227272
17.0,15.0,25.31580593,28.12346393,0.109110376,1542.9967532272726,150.76185065
17.0,30.0,25.18362433,26.1870504,0.06697307799999999,931.6396103954546,90.47045454545456
17.0,45.0,25.06661593,25.4084758,0.045396622000000005,601.5073051909089,58.22970779272728
18.0,0.0,24.70733853,24.47945967,0.02774819,343.15124459090913,33.16263528136364
18.0,15.0,24.5652384,23.85046173,0.021369782,297.98979591428576,28.78125
18.0,30.0,24.52374707,23.54001286,0.006482300999999999,63.40306122428571,6.111989795785714
18.0,45.0,24.48045047,23.12403173,0.00016515,0.0,0.0
19.0,0.0,24.41660967,22.7959472,0.0,0.0,0.0
19.0,15.0,24.30056353,22.3996156,0.0,0.0,0.0
19.0,30.0,24.10461833,21.8349122,0.0,0.0,0.0
19.0,45.0,24.03080247,21.67377927,0.0,0.0,0.0
20.0,0.0,23.87003587,21.51721807,0.0,0.0,0.0
20.0,15.0,23.69544473,21.070044,0.0,0.0,0.0
20.0,30.0,23.53293047,20.72194407,0.0,0.0,0.0
20.0,45.0,23.400419,20.67472836,0.0,0.0,0.0
21.0,0.0,23.18115653,20.4064982,0.0,0.0,0.0
21.0,15.0,23.0872802,20.39725367,0.0,0.0,0.0
21.0,30.0,23.0178122,20.39139193,0.0,0.0,0.0
21.0,45.0,23.03060707,20.32265013,0.0,0.0,0.0
22.0,0.0,23.1034912,20.65854927,0.0,0.0,0.0
22.0,15.0,23.0956054,20.8178508,0.0,0.0,0.0
22.0,30.0,23.07753907,21.05610347,0.0,0.0,0.0
22.0,45.0,23.09732267,21.32285767,0.0,0.0,0.0
23.0,0.0,23.02981786,21.02276614,0.0,0.0,0.0
23.0,15.0,23.15459993,21.31461987,0.0,0.0,0.0
23.0,30.0,23.1262676,21.27200127,0.0,0.0,0.0
23.0,45.0,23.18509527,21.17315893,0.0,0.0,0.0
0.0,0.0,23.1571288,20.89146513,0.0,0.0,0.0
0.0,15.0,22.97432447,20.57629187,0.0,0.0,0.0
0.0,30.0,22.67297173,20.45826427,0.0,0.0,0.0
0.0,45.0,22.598681600000006,20.54110713,0.0,0.0,0.0
1.0,0.0,22.70448393,21.23688167,0.0,0.0,0.0
1.0,15.0,22.80064393,21.72300064,0.0,0.0,0.0
1.0,30.0,22.88334767,21.58573813,0.0,0.0,0.0
1.0,45.0,22.93744687,21.3681458,0.0,0.0,0.0
2.0,0.0,22.84289547,21.206132,0.0,0.0,0.0
2.0,15.0,22.66023567,20.99209193,0.0,0.0,0.0
2.0,30.0,22.50123507,21.11161293,0.0,0.0,0.0
2.0,45.0,22.45950313,21.39914347,0.0,0.0,0.0
3.0,0.0,22.44995927,21.3038554,0.0,0.0,0.0
3.0,15.0,22.50922293,20.78928271,0.0,0.0,0.0
3.0,30.0,22.4485492,20.51603193,0.0,0.0,0.0
3.0,45.0,22.34991033,20.45167633,0.0,0.0,0.0
4.0,0.0,22.36455287,20.55426827,0.0,0.0,0.0
4.0,15.0,22.34726147,20.68842773,0.0,0.0,0.0
4.0,30.0,22.320438600000006,20.8757264,0.0,0.0,0.0
4.0,45.0,22.3295206,21.20482787,0.0,0.0,0.0
5.0,0.0,22.29955247,21.04184147,0.0,0.0,0.0
5.0,15.0,22.23054807,21.1730612,0.0,0.0,0.0
5.0,30.0,22.0297765,21.00953029,0.0,0.0,0.0
5.0,45.0,21.9093404,20.57113053,0.000166866,0.0,0.0
6.0,0.0,21.8664428,20.34181107,0.006613585,57.49269480545454,5.548538961045455
6.0,15.0,21.8627444,20.6966776,0.023856461,335.4797077954545,32.42061688363636
6.0,30.0,21.97045073,21.57549253,0.042221032,605.8360389636364,58.63400974045454
6.0,45.0,22.11553553,22.72741287,0.062583125,908.5909090818183,88.2206168827273
7.0,0.0,22.39704987,24.1448362,0.099085612,1435.0754869999998,139.96582792272727
7.0,15.0,22.7777608,26.29304407,0.15665654699999998,2214.5771103636357,217.12662337727272
7.0,30.0,23.2902242,28.91189793,0.196718574,2789.368506409091,273.60787338181825
7.0,45.0,23.85327547,30.580068,0.235511359,3306.798701272727,325.07759740454554
8.0,0.0,24.27014586,31.98336593,0.305066636,4301.291396090909,422.25000000454537
8.0,15.0,24.69866527,34.0502216,0.313177419,4488.955357090908,440.6946428636363
8.0,30.0,25.2027302,34.80823367,0.311420438,4519.306818227273,443.60511363636385
8.0,45.0,25.52409453,34.50640073,0.350671363,5113.738636409092,501.3323051909092
9.0,0.0,25.79044793,36.46741347,0.439246923,6302.5957791363635,617.4530844136364
9.0,15.0,25.9910524,37.3062216,0.431367427,6267.286525954544,613.9961039000002
9.0,30.0,26.01922193,36.83065147,0.391911967,5772.544642909092,565.7625811636364
9.0,45.0,25.796405,36.3065082,0.406644751,5922.340909045454,580.3283279227272
10.0,0.0,25.97637527,36.446625,0.401583068,5878.116071454546,576.0151785727273
10.0,15.0,26.17080487,36.67445067,0.415407943,6065.284090954546,594.2855519409093
10.0,30.0,26.6612375,39.58842879,0.615580315,8818.033279227273,862.6870941545458
10.0,45.0,27.4526612,45.57274567,0.77591557,10791.668831181818,1054.373620163636
11.0,0.0,27.96947633,47.941911,0.714371265,9739.42370168182,952.3738636272726
11.0,15.0,27.98884273,46.19407787,0.661066557,9344.101461,913.9603084409092
11.0,30.0,27.94122107,45.77094087,0.80662933,10759.43100636364,1050.9995941363636
11.0,45.0,28.5905884,54.7813884,1.019104655,13023.017857272725,1270.2027598636364
12.0,0.0,28.48166507,50.63946127,0.6639424039999999,9336.209415545454,913.1093344136364
12.0,15.0,28.05827447,47.815446,0.7152714659999999,10101.054383318184,987.4667208136364
12.0,30.0,28.57016214,49.94027493,0.8113028459999999,11265.616071818182,1099.9633117272726
12.0,45.0,28.79279787,51.43322747,0.896161532,12528.114447727276,1222.1091721363634
13.0,0.0,29.06769213,51.64617687,0.799892953,10972.03896,1071.6797889090908
13.0,15.0,28.88484267,48.98813887,0.711361128,9904.377435363636,968.2062500363637
13.0,30.0,28.5592814,48.77668833,0.7504526290000001,10279.75081181818,1004.4603895772728
13.0,45.0,27.86218783,46.6314395,0.615272623,8345.363636363636,817.0348484863637
14.0,15.0,28.36199286,50.62704279,0.716680454,9760.870941727271,954.2180195045456
14.0,30.0,28.30935667,47.37739673,0.673311722,9351.9561685,914.2663961090907
14.0,45.0,28.27815893,45.06816993,0.73095554,9998.266234227272,976.9872564863637
15.0,0.0,28.8466328,50.68633447,0.8673505659999999,11909.469156363635,1162.344805136364
15.0,15.0,28.85288293,50.806604,0.778130241,10981.510551818184,1072.2496753636362
15.0,30.0,28.367865,46.1937744,0.526311317,6933.82792209091,678.9658279227273
15.0,45.0,28.20090967,40.34545073,0.415465403,5635.581168818182,552.3404220818181
16.0,0.0,27.40643307,36.75654693,0.345336211,5141.808441545454,504.25543830909106
16.0,15.0,27.12366747,35.6912474,0.275431225,3849.293019454545,377.66712662272727
16.0,30.0,26.77372833,32.29846993,0.181230881,2574.8198051818185,252.5213474045455
16.0,45.0,26.6105695,32.19503143,0.293050101,4367.478896136364,428.24074675454534
17.0,0.0,27.07719327,36.6476562,0.393890648,5457.738636409092,535.0099025954545
17.0,15.0,26.493438800000003,33.26473993,0.210026725,2803.099026000001,275.1633116863636
17.0,30.0,26.1603496,29.8308308,0.174117899,2101.4269480909093,205.99967531363643
17.0,45.0,25.95564167,27.81896567,0.108959683,1187.6574674545454,115.55974025454545
18.0,0.0,25.628292,26.26652213,0.055526057,670.9659090954544,65.0136363640909
18.0,15.0,25.138564,24.52836307,0.027632039,363.6160714227272,35.14082792181818
18.0,30.0,24.8869608,23.3577332,0.00798223,94.69967532636365,9.13612012981818
18.0,45.0,24.68722533,22.58696707,8.35e-05,0.0,0.0
19.0,0.0,24.47928673,21.99749153,0.0,0.0,0.0
19.0,15.0,24.19665093,21.709464,0.0,0.0,0.0
19.0,30.0,23.98372187,21.4879578,0.0,0.0,0.0
19.0,45.0,23.86744787,21.38542273,0.0,0.0,0.0
20.0,0.0,23.7355346,21.4588258,0.0,0.0,0.0
20.0,15.0,23.68221647,21.54895427,0.0,0.0,0.0
20.0,30.0,23.66400967,21.19235007,0.0,0.0,0.0
20.0,45.0,23.60763367,21.04078167,0.0,0.0,0.0
21.0,0.0,23.58140473,21.03124393,0.0,0.0,0.0
21.0,15.0,23.54292971,21.00041857,0.0,0.0,0.0
21.0,30.0,23.35550553,20.84665127,0.0,0.0,0.0
21.0,45.0,23.15304567,20.72384033,0.0,0.0,0.0
22.0,0.0,23.12093293,20.8803712,0.0,0.0,0.0
22.0,15.0,23.2737874,21.27795007,0.0,0.0,0.0
22.0,30.0,23.41010747,21.48009253,0.0,0.0,0.0
22.0,45.0,23.3567708,21.42151693,0.0,0.0,0.0
23.0,0.0,23.29439087,21.5673136,0.0,0.0,0.0
23.0,15.0,23.26808273,21.78100367,0.0,0.0,0.0
23.0,30.0,23.3125675,21.87289436,0.0,0.0,0.0
23.0,45.0,23.3070944,22.12236753,0.0,0.0,0.0
0.0,0.0,23.23250947,21.74905587,0.0,0.0,0.0
0.0,15.0,23.2305298,22.0874878,0.0,0.0,0.0
0.0,30.0,23.23969107,22.0754842,0.0,0.0,0.0
0.0,45.0,23.22314853,21.49751793,0.0,0.0,0.0
1.0,0.0,23.04567047,20.898553600000003,0.0,0.0,0.0
1.0,15.0,22.96156013,20.78192953,0.0,0.0,0.0
1.0,30.0,22.87476007,20.64805379,0.0,0.0,0.0
1.0,45.0,22.87814747,21.0011492,0.0,0.0,0.0
2.0,0.0,22.99037887,21.9415954,0.0,0.0,0.0
2.0,15.0,22.979575600000004,21.5821596,0.0,0.0,0.0
2.0,30.0,23.00280547,21.08051347,0.0,0.0,0.0
2.0,45.0,22.77749013,20.27272547,0.0,0.0,0.0
3.0,0.0,22.51006267,19.9091552,0.0,0.0,0.0
3.0,15.0,22.36554567,19.8938822,0.0,0.0,0.0
3.0,30.0,22.11158453,19.4302042,0.0,0.0,0.0
3.0,45.0,21.831699800000006,19.176412,0.0,0.0,0.0
4.0,0.0,21.81405857,19.20170793,0.0,0.0,0.0
4.0,15.0,21.78163253,19.23991707,0.0,0.0,0.0
4.0,30.0,21.7417174,19.2718446,0.0,0.0,0.0
4.0,45.0,21.9011658,19.59632367,0.0,0.0,0.0
5.0,0.0,22.10740133,19.78210867,0.0,0.0,0.0
5.0,15.0,22.29324947,20.07742533,0.0,0.0,0.0
5.0,30.0,22.30016693,20.21210933,0.0,0.0,0.0
5.0,45.0,22.33174027,20.44576413,0.000426552,0.0,0.0
6.0,0.0,22.37077833,20.5307474,0.008158021,68.56006493454545,6.615665584409093
6.0,15.0,22.37073829,20.5436425,0.027412691,383.0081168772727,37.02183441636364
6.0,30.0,22.41366367,20.99587587,0.052506062,738.3798701272729,71.58831168818183
6.0,45.0,22.56968393,21.82994167,0.088066466,1205.619318181818,117.3018668818182
7.0,0.0,22.91924653,22.99921047,0.154180224,1857.4772727272727,182.00819805454543
7.0,15.0,23.3070128,25.0849102,0.201037406,2505.0811688636372,245.7304383136364
7.0,30.0,23.6712912,28.60889293,0.202126725,2572.313311727273,252.48977273181816
7.0,45.0,24.11572667,29.42869673,0.257633055,3391.3084415454546,332.64042207272723
8.0,0.0,24.82795607,34.91220333,0.353617841,4927.481331181818,483.4267045409092
8.0,15.0,25.16537493,36.23617367,0.369828129,5285.239448045454,518.2440746681818
8.0,30.0,25.49385071,40.28607814,0.50896689,6396.034090909091,626.5418831181819
8.0,45.0,25.7016844,38.59687113,0.339791978,4835.669642863636,474.0635552
9.0,0.0,26.23224887,41.591343,0.524087767,7678.382305181817,751.5228084454545
9.0,15.0,26.67907113,42.56844687,0.432960207,6567.42207790909,643.1554383136364
9.0,30.0,26.95834153,42.14109067,0.403170239,6669.875811681818,653.0469155863635
9.0,45.0,27.35501507,42.37724447,0.529962247,6719.581168818182,657.594237009091
10.0,0.0,27.51010547,45.04793127,0.693510813,9687.15909168182,946.1109577590908
10.0,15.0,27.60956433,43.5676756,0.572279813,8134.323051954546,794.937987009091
10.0,30.0,27.75967186,46.86543314,0.740527077,9746.022727136364,951.5799513181818
10.0,45.0,28.60955807,53.49905787,0.990074661,12212.247565000001,1191.1986201363636
11.0,0.0,28.90044147,52.5498042,0.7482029,9896.845778772726,966.6199675545456
11.0,15.0,29.12891453,53.990102,0.7289688129999999,9835.706980818182,960.7806818272726
11.0,30.0,28.9166118,49.0042542,0.685514255,9391.781655909092,918.106412331818
11.0,45.0,28.90102747,50.7513082,0.819862228,10639.216720454546,1039.0084415318179
12.0,0.0,29.42877807,54.02926233,0.8495404559999999,11589.710227272728,1130.7991883772727
12.0,15.0,29.5206992,53.681734,0.873090314,10995.081980909092,1073.1541396818182
12.0,30.0,29.7818786,52.660978,0.791784523,9346.68750018182,913.046347390909
12.0,45.0,29.39738029,47.38953071,0.5456316210000001,8139.67694809091,795.5770292227272
13.0,0.0,30.0188802,53.65933620000001,0.998991635,12352.579545,1205.0870941818182
13.0,15.0,30.47031447,57.81096007,1.039666132,12446.624999545456,1214.1790585
13.0,30.0,29.7998332,51.6836674,0.583499977,7897.889610363636,772.94569805
13.0,45.0,29.65344433,49.90631320000001,0.815274666,11292.386362727273,1102.2647727727272
14.0,0.0,29.89246833,49.55333020000001,0.638300066,8074.952110363636,789.4220779227275
14.0,15.0,29.012854,42.452008,0.506043812,7322.131493454544,716.2980519545455
14.0,30.0,29.05324907,43.63637693,0.47842541,7033.362013,688.6982142863636
14.0,45.0,29.025638800000007,45.19156093,0.683131715,10142.655031818182,990.842288959091
15.0,0.0,29.31660471,50.0400065,0.828218793,11311.296266363635,1103.7961038636363
15.0,15.0,28.8240906,47.45554587,0.5762455470000001,8342.20292209091,815.972564927273
15.0,30.0,28.671067200000003,44.879714,0.614596024,8626.94886359091,843.9656655818184
15.0,45.0,28.89003293,46.50682567,0.625826491,8223.531655863637,804.7387175363637
16.0,0.0,28.52446087,44.30379227,0.547058747,7786.511363636364,762.234172077273
16.0,15.0,28.31096387,41.930027,0.480266179,6743.030844181819,660.4565746727272
16.0,30.0,28.2263,39.78159367,0.423149908,5915.270292181817,579.6366883090909
16.0,45.0,27.91138307,36.72553133,0.2771371,3835.287337636364,376.40714285909087
17.0,0.0,27.40891386,33.94200786,0.296628452,4044.5146104090913,397.3521915590909
17.0,15.0,27.39092607,34.1782696,0.286518426,3820.5219155454547,375.4474837681818
17.0,30.0,27.4676554,33.31872753,0.233363235,3042.2426948636357,298.7677759772728
17.0,45.0,27.015501,30.92570193,0.147873634,1892.814935,185.37305195
18.0,0.0,26.473750800000005,28.179811800000003,0.07035702099999999,871.0844155863637,84.55487013000003
18.0,15.0,25.87960013,25.6452434,0.022598885,293.39204545454544,28.349107143636363
18.0,30.0,25.49142247,23.90158893,0.004882605999999999,47.03219697045454,4.53463203459091
18.0,45.0,25.1925436,22.83024093,0.0,0.0,0.0
19.0,0.0,24.91157433,22.16350287,0.0,0.0,0.0
19.0,15.0,24.71238929,21.731079,0.0,0.0,0.0
19.0,30.0,24.54659833,21.6505168,0.0,0.0,0.0
19.0,45.0,24.37953487,21.8173706,0.0,0.0,0.0
20.0,0.0,24.20357647,21.570215,0.0,0.0,0.0
20.0,15.0,24.101764000000006,21.23585813,0.0,0.0,0.0
20.0,30.0,23.965206,21.24692587,0.0,0.0,0.0
20.0,45.0,23.83537587,21.20256753,0.0,0.0,0.0
21.0,0.0,23.62241213,20.96989753,0.0,0.0,0.0
21.0,15.0,23.4776306,20.89159753,0.0,0.0,0.0
21.0,30.0,23.41372886,20.77116179,0.0,0.0,0.0
21.0,45.0,23.33440973,20.6240682,0.0,0.0,0.0
22.0,0.0,23.24926567,20.51773267,0.0,0.0,0.0
22.0,15.0,23.15598347,20.41728313,0.0,0.0,0.0
22.0,30.0,23.03875733,20.23143107,0.0,0.0,0.0
22.0,45.0,22.87116487,19.95264267,0.0,0.0,0.0
23.0,0.0,22.66809087,19.60534853,0.0,0.0,0.0
23.0,15.0,22.45358487,19.46075033,0.0,0.0,0.0
23.0,30.0,22.22497336,19.48148457,0.0,0.0,0.0
23.0,45.0,22.2423482,19.67482913,0.0,0.0,0.0
0.0,0.0,22.36967353,19.86598727,0.0,0.0,0.0
0.0,15.0,22.40524287,19.97374667,0.0,0.0,0.0
0.0,30.0,22.45155027,20.01442047,0.0,0.0,0.0
0.0,45.0,22.35590393,19.85832327,0.0,0.0,0.0
1.0,0.0,22.39074107,19.87047127,0.0,0.0,0.0
1.0,15.0,22.2637308,19.6224934,0.0,0.0,0.0
1.0,30.0,22.06980021,19.27036821,0.0,0.0,0.0
1.0,45.0,21.93583573,19.1575074,0.0,0.0,0.0
2.0,0.0,22.03261913,19.46791587,0.0,0.0,0.0
2.0,15.0,21.99600847,19.4962546,0.0,0.0,0.0
2.0,30.0,21.91564127,19.50310673,0.0,0.0,0.0
2.0,45.0,21.97155967,19.6524252,0.0,0.0,0.0
3.0,0.0,21.960252,19.70383693,0.0,0.0,0.0
3.0,15.0,21.96204633,19.6375468,0.0,0.0,0.0
3.0,30.0,21.86450193,19.49287113,0.0,0.0,0.0
3.0,45.0,21.82963779,19.66063136,0.0,0.0,0.0
4.0,0.0,21.81910207,19.6920982,0.0,0.0,0.0
4.0,15.0,21.70368653,19.42711973,0.0,0.0,0.0
4.0,30.0,21.62841787,19.356872600000006,0.0,0.0,0.0
4.0,45.0,21.59450687,19.2787966,0.0,0.0,0.0
5.0,0.0,21.4732484,19.29027507,0.0,0.0,0.0
5.0,15.0,21.5055624,19.3941224,0.0,0.0,0.0
5.0,30.0,21.6951396,19.82488413,0.0,0.0,0.0
5.0,45.0,21.66399271,19.75165221,0.000848013,0.0,0.0
6.0,0.0,21.58169347,19.651005,0.009144535,91.44561688136363,8.824594155590908
6.0,15.0,21.65332847,19.7878378,0.023796258,301.06818181818176,29.08668831136363
6.0,30.0,21.86359053,20.2624066,0.038134771,576.1152597409091,55.76818181863637
6.0,45.0,22.2525206,21.71043087,0.094657959,1372.478896090909,133.86412338181816
7.0,0.0,22.57860107,23.14376627,0.104629303,1452.636363590909,141.79821428636362
7.0,15.0,22.74705013,24.6323364,0.135400896,1912.859578,187.43676947727275
7.0,30.0,22.94784133,26.0719524,0.155075943,2141.103896090909,209.91599025909093
7.0,45.0,23.11571171,26.6308375,0.167421799,2346.9675324545456,230.1311688363636
8.0,0.0,23.45101913,28.194765000000004,0.206008785,2835.8352272727275,278.36201298636365
8.0,15.0,23.990735,31.34313753,0.370120816,5268.710227318182,516.2728896136364
8.0,30.0,24.78111993,37.13732093,0.553816513,6950.736201318183,680.6812499954547
8.0,45.0,25.71807247,42.10721,0.601012691,7408.485389636364,725.2302759772728
